WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,LOCATION,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
34.425,2,1,4,2,3,1,1,2,2,140000,1300,3,3,202111,1.0446,21110172,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,160000,1900,3,3,202111,1.0446,21110173,I,I,I,I,I,I,I,I,I,I,I
34.425,1,1,3,2,3,1,1,3,2,140000,1400,3,1,202111,1.0446,21110174,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,4,2,3,1,2,2,2,120000,1900,3,3,202111,1.0446,21110175,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,93000,1300,3,3,202111,1.0446,21110176,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,99000,2300,3,3,202111,1.0446,21110177,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,150000,1800,3,1,202111,1.0446,21110178,I,I,I,I,I,I,I,I,I,I,I
9.9684,2,1,3,2,4,3,1,2,2,100000,1100,1,1,202111,1.0446,21110179,R,R,R,R,R,R,R,I,I,I,I
9.9684,1,1,3,2,4,2,3,2,2,180000,1600,3,3,202111,1.0446,21110180,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,2,2,150000,1800,3,3,202111,1.0446,21110181,R,I,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,1,2,1,1,2,2,9,1600,3,1,202111,1.0446,21110182,R,9,I,I,I,R,I,I,R,I,I
7.4091,2,1,3,2,2,1,1,2,2,150000,1800,3,3,202111,1.0446,21110183,R,I,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,1,2,95000,1200,3,3,202111,1.0446,21110184,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,1,2,1,1,2,2,9,1100,3,1,202111,1.0446,21110185,I,9,I,I,I,I,I,I,I,I,I
7.4091,1,1,3,2,2,1,1,2,2,120000,1400,3,1,202111,1.0446,21110186,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,1,2,1,1,2,2,9,1500,3,1,202111,1.0446,21110187,I,9,I,I,I,I,I,I,I,I,I
7.4091,1,1,3,2,2,1,1,2,2,130000,1600,3,1,202111,1.0446,21110188,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,1,1,2,2,120000,1500,3,1,202111,1.0446,21110189,R,R,R,R,R,R,I,I,R,I,I
7.4091,2,1,3,2,2,1,2,1,2,140000,2100,3,1,202111,1.0446,21110190,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,1,1,2,2,160000,2000,3,1,202111,1.0446,21110191,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,3,2,3,1,2,2,2,66000,1300,3,3,202111,1.0446,21110192,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,170000,2200,3,3,202111,1.0446,21110193,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,4,2,3,2,1,2,2,100000,1900,3,3,202111,1.0446,21110194,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,4,2,3,2,1,2,2,110000,2000,3,3,202111,1.0446,21110195,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,5,2,3,1,1,2,2,150000,1800,3,3,202111,1.0446,21110196,I,I,I,I,I,I,I,I,I,I,I
7.4091,1,1,3,2,2,1,1,2,2,99000,1500,3,1,202111,1.0446,21110197,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,5,2,2,1,1,2,2,160000,1700,1,1,202111,1.0446,21110198,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,5,2,2,3,2,1,2,110000,1300,3,1,202111,1.0446,21110199,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,1,2,1,1,2,2,9,1500,3,1,202111,1.0446,21110200,I,9,I,I,I,I,I,I,I,I,I
7.4091,2,1,3,2,2,1,2,2,2,100000,1200,3,3,202111,1.0446,21110201,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,1,2,130000,1500,3,1,202111,1.0446,21110202,I,I,I,I,I,I,I,I,I,I,I
7.4091,1,1,3,2,2,1,1,2,2,120000,1600,3,1,202111,1.0446,21110203,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,1,1,2,2,110000,1500,3,1,202111,1.0446,21110204,R,R,R,R,R,R,I,I,R,I,I
7.4091,1,1,3,2,2,3,1,2,2,130000,1600,3,1,202111,1.0446,21110205,R,I,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,1,1,2,2,130000,1400,1,1,202111,1.0446,21110206,I,I,I,I,I,I,I,I,I,I,I
7.4091,1,1,3,2,2,1,1,2,2,140000,1600,3,1,202111,1.0446,21110207,R,R,R,R,R,R,R,R,R,R,R
34.425,1,1,3,2,2,1,1,2,2,210000,1400,1,1,202111,1.0446,21110208,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,1,1,2,2,120000,1500,3,1,202111,1.0446,21110209,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,2,2,120000,1300,3,1,202111,1.0446,21110210,I,I,I,I,I,I,I,I,I,I,I
7.4091,2,1,3,2,2,1,1,2,2,120000,1500,3,1,202111,1.0446,21110211,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,1,1,2,2,130000,1700,3,1,202111,1.0446,21110212,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,3,1,2,2,130000,1600,3,1,202111,1.0446,21110213,R,I,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,2,2,140000,1700,1,1,202111,1.0446,21110214,I,I,I,I,I,I,I,I,I,I,I
7.4091,1,1,3,2,2,1,1,2,2,110000,1400,3,1,202111,1.0446,21110215,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,2,2,130000,1500,3,1,202111,1.0446,21110216,I,I,I,I,I,I,I,I,I,I,I
7.4091,1,1,3,2,2,1,1,2,2,100000,1600,3,1,202111,1.0446,21110217,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,4,2,3,1,1,2,2,140000,2200,3,3,202111,1.0446,21110218,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,1,1,2,2,90000,1600,3,3,202111,1.0446,21110219,R,R,R,R,I,I,I,I,I,I,I
7.4091,2,1,3,2,2,1,2,2,2,210000,2000,3,1,202111,1.0446,21110220,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,2,2,170000,2100,3,3,202111,1.0446,21110221,I,I,I,I,I,I,I,I,I,I,I
7.4091,2,1,3,2,2,1,1,2,2,110000,1600,3,3,202111,1.0446,21110222,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,2,2,2,140000,1600,3,1,202111,1.0446,21110223,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,2,2,100000,1300,3,3,202111,1.0446,21110224,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,5,2,4,1,3,2,2,130000,1200,1,1,202111,1.0446,21110225,R,R,R,R,R,R,R,I,I,I,I
7.4091,1,1,3,2,2,1,2,2,2,180000,2500,3,1,202111,1.0446,21110226,R,I,I,I,I,I,I,I,I,I,I
7.4091,2,1,3,2,2,1,1,2,2,210000,2500,3,1,202111,1.0446,21110227,R,I,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,2,2,210000,2500,3,1,202111,1.0446,21110228,R,I,R,R,R,R,R,R,R,R,R
9.9684,2,1,3,1,4,3,1,1,2,9,1600,3,1,202111,1.0446,21110229,R,9,I,I,R,R,I,I,R,I,I
9.9684,1,1,3,2,4,3,1,1,2,140000,1700,3,3,202111,1.0446,21110230,R,I,R,R,R,R,R,R,R,R,R
9.9684,2,1,5,2,4,1,1,2,2,100000,1600,3,3,202111,1.0446,21110231,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,3,2,4,1,1,2,2,120000,1500,3,1,202111,1.0446,21110232,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,1,3,2,4,1,1,2,2,140000,1700,3,3,202111,1.0446,21110233,I,I,I,I,I,I,I,I,I,I,I
9.9684,2,1,5,2,4,1,3,2,2,130000,1600,3,3,202111,1.0446,21110234,I,I,I,I,I,I,I,I,I,I,I
9.9684,2,1,5,2,4,1,1,2,2,140000,1700,3,3,202111,1.0446,21110235,I,I,I,I,I,I,I,I,I,I,I
9.9684,1,1,3,2,4,1,2,3,2,120000,1900,3,1,202111,1.0446,21110236,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,3,2,1,3,1,2,2,91000,1500,3,1,202111,1.0446,21110237,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,3,2,1,3,1,1,2,97000,1200,3,3,202111,1.0446,21110238,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,5,2,3,1,1,2,2,110000,1300,3,3,202111,1.0446,21110239,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,1,2,110000,2000,3,3,202111,1.0446,21110240,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,2,1,2,150000,1600,3,1,202111,1.0446,21110241,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,3,2,2,1,2,2,2,130000,1500,3,1,202111,1.0446,21110242,I,I,I,I,I,I,I,I,I,I,I
7.4091,1,1,3,2,2,1,1,2,2,120000,1400,3,1,202111,1.0446,21110243,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,3,2,2,1,2,2,2,150000,1600,3,3,202111,1.0446,21110244,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,3,2,2,1,1,2,2,130000,1600,3,1,202111,1.0446,21110245,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,3,2,3,1,1,2,2,110000,1600,3,1,202111,1.0446,21110246,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,5,2,3,1,1,2,2,160000,2000,3,1,202111,1.0446,21110247,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,5,2,3,1,1,2,2,160000,2200,1,1,202111,1.0446,21110248,R,R,R,R,R,R,I,R,I,R,R
7.4091,2,1,3,2,3,1,1,2,2,83000,2000,3,3,202111,1.0446,21110249,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,1,3,2,4,1,1,2,2,96000,1500,3,1,202111,1.0446,21110250,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,1,3,2,4,1,1,2,2,140000,1500,3,1,202111,1.0446,21110251,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,3,1,4,1,1,2,2,9,1300,3,1,202111,1.0446,21110252,I,9,I,I,I,I,I,I,I,I,I
9.9684,2,1,3,2,4,1,1,2,2,87000,1300,3,3,202111,1.0446,21110253,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,1,3,2,4,1,1,2,2,74000,1100,3,1,202111,1.0446,21110254,R,R,R,R,R,R,R,R,R,R,R
5.075,1,1,3,2,1,1,1,2,2,130000,1500,3,1,202111,1.0446,21110255,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,3,2,1,1,1,1,2,130000,1500,3,1,202111,1.0446,21110256,I,I,I,I,I,I,I,I,I,I,I
5.075,1,1,3,2,1,1,1,2,2,150000,1500,3,1,202111,1.0446,21110257,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,3,2,1,1,1,2,2,160000,1700,3,1,202111,1.0446,21110258,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,3,2,1,1,1,1,2,94000,1200,3,3,202111,1.0446,21110259,R,R,R,R,R,R,R,R,R,R,R
5.075,1,1,3,2,1,1,1,1,2,180000,1700,3,3,202111,1.0446,21110260,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,3,2,1,1,1,2,2,150000,1600,3,1,202111,1.0446,21110261,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,3,2,1,1,1,2,2,120000,1300,3,3,202111,1.0446,21110262,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,83000,1700,3,1,202111,1.0446,21110263,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,210000,1800,3,1,202111,1.0446,21110264,R,R,R,R,R,R,I,R,R,R,R
34.425,2,1,3,2,3,1,1,1,2,160000,1900,3,3,202111,1.0446,21110265,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,3,2,3,1,1,2,2,110000,1800,3,3,202111,1.0446,21110266,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,2,2,2,130000,1900,3,3,202111,1.0446,21110267,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,130000,1500,3,3,202111,1.0446,21110268,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,3,2,3,1,2,2,2,150000,1800,3,3,202111,1.0446,21110269,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,5,2,3,1,1,2,2,130000,1600,3,3,202111,1.0446,21110270,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,3,2,3,1,1,1,2,130000,1600,3,1,202111,1.0446,21110271,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,2,2,2,87000,1600,3,1,202111,1.0446,21110272,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,210000,2600,3,1,202111,1.0446,21110273,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,1,2,210000,1800,3,3,202111,1.0446,21110274,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,3,2,3,1,1,2,2,140000,1600,3,1,202111,1.0446,21110275,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,5,2,3,1,1,2,2,130000,1600,3,3,202111,1.0446,21110276,I,I,I,I,I,I,I,I,I,I,I
34.425,2,1,3,2,3,1,1,2,2,140000,1700,3,1,202111,1.0446,21110277,I,I,I,I,I,I,I,I,I,I,I
9.9684,2,1,1,2,4,0,0,2,2,260000,1900,3,1,202111,1.0446,21110278,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,1,2,4,0,0,1,2,110000,1100,1,3,202111,1.0446,21110279,I,I,I,I,I,I,I,R,I,I,R
9.9684,2,1,2,2,4,0,0,3,2,110000,1800,3,1,202111,1.0446,21110280,R,R,R,R,R,I,I,R,I,I,R
9.9684,2,1,1,2,4,0,0,2,2,150000,1800,3,3,202111,1.0446,21110281,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,1,2,4,0,0,2,2,120000,1500,3,1,202111,1.0446,21110282,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,1,2,4,0,0,2,2,110000,1500,3,1,202111,1.0446,21110283,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,1,2,4,0,0,2,2,170000,1700,3,3,202111,1.0446,21110284,R,R,R,R,R,R,R,R,R,R,R
9.9684,2,1,2,2,4,0,0,1,2,160000,1300,3,3,202111,1.0446,21110285,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,1,1,2,4,0,0,1,2,130000,1500,3,1,202111,1.0446,21110286,I,I,I,I,I,I,I,R,I,I,R
9.9684,2,1,1,2,4,0,0,3,2,120000,1200,3,1,202111,1.0446,21110287,I,I,I,I,I,I,I,R,I,I,R
5.075,1,1,1,2,1,0,0,2,2,130000,1600,3,3,202111,1.0446,21110288,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,1,2,1,0,0,2,2,130000,1300,3,1,202111,1.0446,21110289,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,1,2,1,0,0,2,2,110000,1100,1,1,202111,1.0446,21110290,R,I,R,R,R,R,I,R,R,R,R
5.075,1,1,1,2,1,0,0,2,2,110000,1100,1,1,202111,1.0446,21110291,R,I,R,R,R,R,R,R,R,R,R
5.075,2,1,1,2,1,0,0,2,2,120000,1300,3,3,202111,1.0446,21110292,R,I,R,R,R,R,R,R,R,R,R
5.075,2,1,1,2,1,0,0,1,2,130000,1600,3,1,202111,1.0446,21110293,I,I,I,I,I,I,I,R,I,I,R
5.075,2,1,1,2,1,0,0,2,2,150000,1600,3,3,202111,1.0446,21110294,R,R,R,R,R,R,I,R,R,R,R
9.9684,1,1,2,2,4,0,0,1,2,140000,1700,3,1,202111,1.0446,21110295,I,I,I,I,I,I,I,R,I,I,R
7.4091,1,1,1,2,2,0,0,3,2,160000,1800,3,1,202111,1.0446,21110296,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,1,2,2,0,0,3,2,140000,1600,3,1,202111,1.0446,21110297,I,I,I,I,I,I,I,R,I,I,R
34.425,2,1,1,2,3,0,0,2,2,150000,1600,3,3,202111,1.0446,21110298,R,R,R,R,R,R,R,R,R,R,R
22.95,2,1,1,2,5,0,0,2,3,240000,3600,3,3,202111,1.0446,21110299,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,1,2,2,0,0,1,2,92000,1100,3,1,202111,1.0446,21110300,R,R,R,R,R,R,R,R,R,R,R
5.075,1,1,1,2,1,0,0,1,2,120000,1200,3,3,202111,1.0446,21110301,I,I,I,I,I,I,I,R,I,I,R
5.075,1,1,1,2,1,0,0,1,2,140000,1700,3,3,202111,1.0446,21110302,I,I,I,I,I,I,I,R,I,I,R
5.075,2,1,1,2,1,0,0,1,2,100000,1500,3,3,202111,1.0446,21110303,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,2,2,1,0,0,1,2,86000,1300,3,3,202111,1.0446,21110304,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,1,2,1,0,0,2,2,140000,1700,3,3,202111,1.0446,21110305,R,R,R,R,R,R,R,R,R,R,R
5.075,2,1,1,2,1,0,0,2,2,67000,1600,3,3,202111,1.0446,21110306,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,2,2,2,0,0,2,2,95000,1500,3,1,202111,1.0446,21110307,R,R,R,R,R,R,I,R,R,I,R
6.6456,2,1,1,1,5,0,0,2,3,9,2600,3,1,202111,1.0446,21110308,R,9,R,R,R,R,I,R,I,I,R
5.075,1,1,1,2,1,0,0,2,2,120000,1600,3,1,202111,1.0446,21110309,R,R,R,R,R,R,I,R,R,I,R
5.075,2,1,2,2,1,0,0,1,2,150000,1800,3,3,202111,1.0446,21110310,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,1,2,3,0,0,2,2,110000,2400,3,3,202111,1.0446,21110311,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,2,2,3,0,0,1,2,120000,2100,3,3,202111,1.0446,21110312,R,R,R,R,R,R,R,R,R,R,R
34.425,2,1,1,2,3,0,0,3,2,130000,1600,3,3,202111,1.0446,21110313,I,I,I,I,I,I,I,R,I,I,R
34.425,2,1,1,2,3,0,0,2,2,110000,1600,1,1,202111,1.0446,21110314,R,R,R,R,R,R,R,R,R,R,R
7.4091,1,1,1,2,2,0,0,2,2,140000,1600,3,3,202111,1.0446,21110315,I,I,I,I,I,I,I,R,I,I,R
7.4091,2,1,1,2,2,0,0,1,2,120000,1200,1,1,202111,1.0446,21110316,R,R,R,R,R,R,R,R,R,R,R
7.4091,2,1,1,2,2,0,0,1,2,110000,1100,3,3,202111,1.0446,21110317,R,R,R,R,R,R,R,R,I,R,R
7.4091,2,1,1,2,2,0,0,1,2,130000,1200,3,3,202111,1.0446,21110318,R,R,R,R,R,R,R,R,R,R,R
9.9684,1,2,9,2,4,9,9,9,2,120000,1800,3,9,202111,1.0446,21110319,R,R,R,R,R,R,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,120000,1700,3,9,202111,1.0446,21110320,R,R,R,R,R,R,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,140000,1700,3,9,202111,1.0446,21110321,I,I,I,I,I,I,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,180000,2400,3,9,202111,1.0446,21110322,I,I,I,I,I,I,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,120000,1300,1,9,202111,1.0446,21110323,I,I,I,I,I,I,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,260000,1700,3,9,202111,1.0446,21110324,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,170000,2100,3,9,202111,1.0446,21110325,I,I,I,I,I,I,9,9,9,9,9
34.425,2,2,9,2,3,9,9,9,2,150000,1900,3,9,202111,1.0446,21110326,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,170000,1900,3,9,202111,1.0446,21110327,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,160000,2000,3,9,202111,1.0446,21110328,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,110000,1300,3,9,202111,1.0446,21110329,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,210000,2600,3,9,202111,1.0446,21110330,R,I,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,150000,1800,3,9,202111,1.0446,21110331,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,210000,2600,3,9,202111,1.0446,21110332,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,260000,2400,3,9,202111,1.0446,21110333,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,140000,1700,3,9,202111,1.0446,21110334,R,I,R,R,R,R,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,170000,1800,3,9,202111,1.0446,21110335,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,85000,1900,3,9,202111,1.0446,21110336,R,R,R,R,R,R,9,9,9,9,9
5.075,1,2,9,2,1,9,9,9,2,240000,1400,1,9,202111,1.0446,21110337,R,R,R,R,R,R,9,9,9,9,9
5.075,1,2,9,2,1,9,9,9,2,240000,1400,1,9,202111,1.0446,21110338,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,100000,1700,3,9,202111,1.0446,21110339,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,140000,2000,3,9,202111,1.0446,21110340,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,90000,1500,3,9,202111,1.0446,21110341,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,130000,1500,3,9,202111,1.0446,21110342,R,I,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,210000,2600,3,9,202111,1.0446,21110343,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,130000,1600,3,9,202111,1.0446,21110344,R,I,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,130000,1800,3,9,202111,1.0446,21110345,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,140000,1900,3,9,202111,1.0446,21110346,R,R,R,R,R,R,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,110000,1600,3,9,202111,1.0446,21110347,R,R,R,R,R,R,9,9,9,9,9
7.4091,1,2,9,2,2,9,9,9,2,210000,2500,3,9,202111,1.0446,21110348,R,R,R,R,R,R,9,9,9,9,9
7.4091,1,2,9,2,2,9,9,9,2,170000,1600,3,9,202111,1.0446,21110349,R,R,R,R,R,R,9,9,9,9,9
34.425,2,2,9,2,3,9,9,9,2,150000,1800,3,9,202111,1.0446,21110350,I,I,I,I,I,I,9,9,9,9,9
34.425,2,2,9,2,3,9,9,9,2,170000,2200,3,9,202111,1.0446,21110351,I,I,I,I,I,I,9,9,9,9,9
7.4091,1,2,9,2,2,9,9,9,2,140000,1700,3,9,202111,1.0446,21110352,R,I,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,160000,2000,3,9,202111,1.0446,21110353,R,I,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,170000,2000,3,9,202111,1.0446,21110354,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,120000,1600,3,9,202111,1.0446,21110355,R,R,R,R,R,R,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,170000,1600,3,9,202111,1.0446,21110356,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,260000,2100,3,9,202111,1.0446,21110357,R,R,R,R,R,R,9,9,9,9,9
6.6456,1,2,9,2,5,9,9,9,3,320000,1900,3,9,202111,1.0446,21110358,R,R,R,R,R,R,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,260000,1300,1,9,202111,1.0446,21110359,R,R,R,R,R,R,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,170000,1600,3,9,202111,1.0446,21110360,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,130000,1600,3,9,202111,1.0446,21110361,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,160000,1700,3,9,202111,1.0446,21110362,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,160000,2000,3,9,202111,1.0446,21110363,I,I,I,I,I,I,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,100000,1500,3,9,202111,1.0446,21110364,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,140000,1700,3,9,202111,1.0446,21110365,I,I,I,I,I,I,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,160000,1900,3,9,202111,1.0446,21110366,R,I,I,I,I,I,9,9,9,9,9
5.075,2,2,9,2,1,9,9,9,2,140000,1700,3,9,202111,1.0446,21110367,R,I,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,85000,1600,3,9,202111,1.0446,21110368,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,110000,1700,3,9,202111,1.0446,21110369,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,170000,2200,3,9,202111,1.0446,21110370,R,I,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,210000,2100,3,9,202111,1.0446,21110371,R,R,R,R,R,R,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,160000,1900,3,9,202111,1.0446,21110372,I,I,I,I,I,I,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,150000,2000,3,9,202111,1.0446,21110373,R,R,R,R,R,R,9,9,9,9,9
6.6456,2,2,9,2,5,9,9,9,3,220000,2600,3,9,202111,1.0446,21110374,R,R,R,R,R,R,9,9,9,9,9
9.9684,2,2,9,2,4,9,9,9,2,200000,2400,3,9,202111,1.0446,21110375,I,I,I,I,I,I,9,9,9,9,9
34.425,2,2,9,2,3,9,9,9,2,170000,2200,3,9,202111,1.0446,21110376,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,150000,1900,3,9,202111,1.0446,21110377,I,I,I,I,I,I,9,9,9,9,9
34.425,1,2,9,2,3,9,9,9,2,140000,1900,3,9,202111,1.0446,21110378,R,R,R,R,R,R,9,9,9,9,9
9.9684,1,2,9,2,4,9,9,9,2,130000,1600,3,9,202111,1.0446,21110379,I,I,I,I,I,I,9,9,9,9,9
